,INJURY_BAD,HELMET_USED,age_bins,SAFE_PEDAL_ACTION,PROTECTIVE_CLOTHING,SAFE_LOCATION,WEATHER_CAT,road_surf_bins,DAYTIME,SPEED_RATING,UNSAFE_ACTION,DRIVER_BLIND,cause_bins,driver_maneuver_bins,physical_bins,hour_bins,SEX
8226,1.0,1.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,F
8227,0.0,0.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Obstruction,Unknown,Other,Afternoon,M
8228,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Reckless,Traffic Maneuver,Normal,Morning,M
8229,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Afternoon,F
8230,0.0,1.0,Unknown,Unknown,1.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Morning,M
8231,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Impaired,Night,M
8232,0.0,1.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
8233,0.0,1.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
8234,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
8235,0.0,0.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Normal,Afternoon,M
8236,1.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Other,Afternoon,M
8237,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Afternoon,M
8238,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Early Morning,M
8239,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
8240,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Night,F
8241,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Early Morning,M
8242,1.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,RECKLESS,Unknown,Skill,Straight Ahead,Other,Night,M
8243,1.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Other,Night,M
8244,0.0,1.0,Adult,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Morning,F
8245,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Normal,Morning,M
8246,0.0,0.0,Middle-aged,Unknown,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
8247,0.0,1.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
8248,0.0,0.0,Adolescent,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Other,Afternoon,F
8249,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,F
8250,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,F
8251,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Above Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
8252,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,0.0,Skill,Straight Ahead,Normal,Night,M
8253,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Night,F
8254,0.0,1.0,Adult,Unknown,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
8255,0.0,0.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,
8256,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Reckless,Traffic Maneuver,Normal,Afternoon,M
8257,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
8258,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
8259,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Night,M
8260,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,F
8261,1.0,0.0,Middle-aged,Unknown,0.0,0.0,Clear Weather,Dry,0,Above Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Night,M
8262,1.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Wet,1,Below Average Speed,Unknown,0.0,Unknown,Unknown,Shaken,Morning,M
8263,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
8264,0.0,1.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,RECKLESS,0.0,Unknown,Unknown,Normal,Afternoon,F
8265,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Afternoon,F
8266,1.0,1.0,Middle-aged,Unsafe,1.0,0.0,Adverse Weather,Wet,0,Below Average Speed,Unknown,0.0,Skill,Unknown,Normal,Early Morning,M
8267,0.0,1.0,Middle-aged,Safe,1.0,1.0,Clear Weather,Snow,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Morning,M
8268,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Other,Morning,M
8269,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
8270,1.0,0.0,Adult,Safe,1.0,0.0,Unknown,Unknown,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,F
8271,0.0,1.0,Middle-aged,Safe,1.0,1.0,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Skill,Unknown,Other,Afternoon,M
8272,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,M
8273,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
8274,0.0,1.0,Unknown,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,F
8275,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Shaken,Afternoon,M
8276,0.0,0.0,Middle-aged,Unknown,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Night,M
8277,0.0,0.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Night,M
8278,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Morning,F
8279,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,M
8280,0.0,1.0,Unknown,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,,,Skill,Traffic Maneuver,Unknown,Morning,F
8281,0.0,0.0,Adolescent,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
8282,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,F
8283,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Stationary Object Maneuver,Normal,Afternoon,M
8284,0.0,1.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Night,M
8285,1.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
8286,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,M
8287,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,F
8288,1.0,0.0,Middle-aged,Safe,1.0,Unknown,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Shaken,Morning,M
8289,1.0,1.0,Adult,Neutral,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Reckless,Stationary Object Maneuver,Other,Morning,M
8290,1.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
8291,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
8292,1.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Skill,Unknown,Normal,Morning,F
8293,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Morning,M
8294,0.0,0.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Skill,Unknown,Normal,Afternoon,M
8295,0.0,1.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,M
8296,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,M
8297,1.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Stationary Object Maneuver,Normal,Night,M
8298,0.0,1.0,Unknown,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,F
8299,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
8300,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Early Morning,M
8301,0.0,0.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Other,Morning,M
8302,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,F
8303,0.0,1.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
8304,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,F
8305,0.0,0.0,Adolescent,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
8306,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
8307,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
8308,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Afternoon,M
8309,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Skill,Unknown,Other,Afternoon,M
8310,0.0,0.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,F
8311,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Early Morning,M
8312,0.0,0.0,Unknown,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,1.0,Skill,Unknown,Other,Morning,M
8313,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Other,Afternoon,M
8314,0.0,1.0,Adult,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,RECKLESS,1.0,Skill,Straight Ahead,Shaken,Afternoon,M
8315,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
8316,0.0,0.0,Adult,Unsafe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,RECKLESS,Unknown,Skill,Unknown,Normal,Night,M
8317,0.0,1.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
8318,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Morning,M
8319,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
8320,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Other,Afternoon,F
8321,1.0,0.0,Middle-aged,Neutral,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,1.0,Skill,Straight Ahead,Normal,Afternoon,M
8322,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,F
8323,0.0,1.0,Adult,Neutral,1.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
8324,0.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,F
8325,0.0,0.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
8326,1.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Normal,Afternoon,M
8327,0.0,0.0,Middle-aged,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
8328,0.0,1.0,Middle-aged,Neutral,1.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,0.0,Visibility,Unknown,Other,Afternoon,M
8329,0.0,0.0,Adolescent,Safe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
8330,0.0,1.0,Elderly,Safe,1.0,0.0,Adverse Weather,Dry,1,Average Speed,Unknown,1.0,Visibility,Turning Maneuver,Normal,Morning,M
8331,0.0,1.0,Elderly,Safe,1.0,0.0,Clear Weather,Wet,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Early Morning,M
8332,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Visibility,Turning Maneuver,Normal,Morning,F
8333,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Turning Maneuver,Normal,Morning,M
8334,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Other,Afternoon,M
8335,0.0,0.0,Adolescent,Neutral,0.0,Unknown,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Afternoon,M
8336,0.0,1.0,Elderly,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
8337,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
8338,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Reckless,Unknown,Impaired,Night,M
8339,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Night,M
8340,0.0,1.0,Adult,Safe,1.0,Unknown,Unknown,Unknown,0,Average Speed,,,Unknown,Unknown,Unknown,Night,M
8341,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,M
8342,1.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Morning,M
8343,0.0,1.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Stationary Object Maneuver,Other,Morning,M
8344,1.0,1.0,Middle-aged,Safe,1.0,1.0,Adverse Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Unknown,Normal,Morning,M
8345,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Stationary Object Maneuver,Normal,Afternoon,F
8346,0.0,0.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Shaken,Afternoon,M
8347,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Afternoon,M
8348,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
8349,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
8350,0.0,0.0,Middle-aged,Unknown,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,DRIVER ERROR,Unknown,Unknown,Unknown,Normal,Afternoon,M
8351,0.0,1.0,Adult,Safe,1.0,1.0,Adverse Weather,Wet,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Morning,F
8352,0.0,1.0,Unknown,Safe,0.0,0.0,Adverse Weather,Wet,1,Above Average Speed,,,Skill,Unknown,Unknown,Morning,
8353,0.0,0.0,Unknown,Safe,0.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Morning,M
8354,0.0,1.0,Middle-aged,Safe,0.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Afternoon,M
8355,0.0,0.0,Middle-aged,Safe,0.0,0.0,Adverse Weather,Wet,0,Above Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Other,Afternoon,M
8356,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Wet,0,Above Average Speed,Unknown,Unknown,Skill,Unknown,Other,Afternoon,M
8357,0.0,1.0,Adult,Safe,1.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
8358,0.0,1.0,Adult,Unknown,0.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,F
8359,0.0,0.0,Adult,Safe,1.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Night,M
8360,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Wet,0,Average Speed,,0.0,Skill,Turning Maneuver,Normal,Night,M
8361,1.0,0.0,Elderly,Unsafe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,RECKLESS,0.0,Skill,Straight Ahead,Normal,Night,F
8362,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Reckless,Unknown,Normal,Morning,M
8363,0.0,0.0,Middle-aged,Unknown,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Morning,M
8364,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
8365,0.0,0.0,Unknown,Neutral,0.0,1.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Other,Morning,M
8366,0.0,1.0,Elderly,Unknown,1.0,0.0,Adverse Weather,Wet,1,Average Speed,Unknown,Unknown,Unknown,Traffic Maneuver,Normal,Morning,M
8367,1.0,0.0,Middle-aged,Unsafe,0.0,0.0,Adverse Weather,Wet,0,Average Speed,DRIVER ERROR,1.0,Visibility,Turning Maneuver,Impaired,Night,M
8368,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
8369,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Afternoon,M
8370,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Other,Morning,M
8371,0.0,0.0,Elderly,Unsafe,0.0,0.0,Adverse Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
8372,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Afternoon,M
8373,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,M
8374,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Afternoon,M
8375,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,M
8376,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,0,Above Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,F
8377,0.0,0.0,Adult,Unsafe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Other,Night,M
8378,0.0,0.0,Middle-aged,Unknown,1.0,0.0,Unknown,Unknown,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,M
8379,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Unknown,Unknown,Other,Morning,M
8380,0.0,0.0,Adolescent,Neutral,1.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Morning,M
8381,1.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Normal,Morning,M
8382,0.0,1.0,Elderly,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Morning,M
8383,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,1.0,Skill,Unknown,Normal,Afternoon,M
8384,1.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Reckless,Turning Maneuver,Other,Afternoon,M
8385,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,0,Above Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
8386,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Unknown,0,Above Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Afternoon,M
8387,0.0,1.0,Adolescent,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
8388,0.0,1.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,M
8389,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Morning,M
8390,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Obstruction,Unknown,Normal,Afternoon,M
8391,0.0,1.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Normal,Afternoon,F
8392,0.0,1.0,Adolescent,Safe,1.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Afternoon,M
8393,0.0,0.0,Middle-aged,Safe,0.0,0.0,Adverse Weather,Wet,0,Above Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Night,M
8394,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Wet,0,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Night,M
8395,0.0,0.0,Adult,Safe,1.0,0.0,Adverse Weather,Wet,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
8396,0.0,0.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Other,Morning,X
